"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Solomon Islands","SLB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","483.933","474.16","466.053","455.483","445.496","434.804","423.495","412.062","397.952","385.171","371.803","359.489","348.094","337.41","326.907","339","308.012","303.365","291.443","284.786","278.951","274.219","270.235","267.13","264.32","262.599","264.412","258.862","257.089","255.231","253.74","252.258","251.953","251.759","252.23","253.219","254.894","256.389","254.167","252.182","249.827","247.45","245.049","242.331","238.831","235.421","231.584","232.239","224.054","221.997","217.278","214.313","211.255","209.596","208.665","202.737","199.741","196.883","194.188","191.057","200.755","217.512","186.358","185.462","",
"Sierra Leone","SLE","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","490.859","485.434","479.433","472.257","464.237","454.401","440.289","430.097","426.102","421.378","421.933","419.504","419.756","417.829","417.537","408.784","404.765","400.962","398.304","395.73","393.691","392.609","392.248","392.898","394.065","397.708","402.059","400.604","403.87","407.773","411.784","430.628","433.049","438.217","459.726","475.918","448.445","453.239","502.097","573.352","442.182","436.666","421.41","414.203","405.317","393.913","373.298","373.021","367.4","363.29","359.154","352.049","348.567","336.117","334.039","314.963","291.195","279.231","261.111","257.721","262.536","263.678","248.374","241.843","",
"El Salvador","SLV","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","412.01","409.025","405.794","402.378","399.547","394.999","390.15","391.338","398.554","394.264","399.906","400.553","409.766","396.103","412.968","400.88","392.684","425.77","416.225","459.192","672.131","589.426","506.986","480.318","424.594","400.847","374.585","391.269","395.089","378.676","374.898","376.839","381.843","370.089","367.232","364.211","357.605","343.976","334.982","329.285","324.472","313.919","315.246","312.351","306.745","311.361","310.737","308.986","302.865","296.463","285.922","279.776","276.861","287.741","293.612","302.296","309.427","308.47","298.416","285.407","311.477","325.393","282.974","281.2","",
"San Marino","SMR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","171.423","170.073","168.28","168.954","169.203","168.721","166.362","164.28","162.38","161.106","160.092","157.999","154.842","151.009","145.466","141.439","137.596","134.421","131.192","128.157","124.839","121.947","118.377","114.463","110.778","107.381","104.102","101.618","99.352","97.814","96.676","95.832","95.369","94.344","92.588","89.866","87.64","84.723","82.916","79.784","76.585","73.22","71.022","68.489","66.926","64.142","61.566","59.245","56.939","54.551","52.73","51.157","49.179","47.211","45.787","44.392","43.137","41.835","40.589","39.635","60.812","51.263","36.595","36.504","",
"Somalia","SOM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","442.848","441.643","438.261","435.762","433.502","430.852","428.462","426.126","423.845","421.616","419.499","417.341","415.13","412.99","432.313","429.877","427.509","404.966","412.813","401.04","399.025","396.976","395.279","393.2","391.134","395.175","394.55","385.817","581.47","522.556","522.242","709.238","676.208","374.038","379.03","376.482","378.475","376.5","370.988","374.159","370.289","369.02","369.171","373.576","375.86","372.144","376.615","381.033","374.259","362.82","406.816","568.469","402.052","354.941","356.871","349.066","354.039","376.1","351.945","324.429","330.805","378.546","359.766","325.45","",
"Serbia","SRB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","206.556","204.266","200.818","200.867","194.134","188.169","183.915","179.39","182.341","188.701","197.964","203.046","200.087","194.49","185.685","180.615","181.74","187.461","193.482","198.019","200.626","204.06","206.639","206.285","203.523","197.586","195.782","195.665","196.614","191.999","198.82","206.916","212.533","205.374","196.868","191.484","188.415","190.232","205.365","244.096","202.57","202.462","199.261","198.128","196.054","192.035","188.041","184.917","181.986","178.096","172.68","167.036","161.252","157.05","155.123","152.093","150.365","148.786","144.076","146.857","170.467","189.126","141.93","140.834","",
"Sub-Saharan Africa (excluding high income)","SSA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","471.610104278053","471.302522230113","459.918754234895","458.954433344346","456.731027825921","454.853698602574","453.229279345785","457.615973923859","450.786103452029","448.510518500507","438.142972521613","434.758490462695","435.949874405459","427.338212100942","423.900958497066","420.612473555808","415.16738286547","411.400638323607","411.708118951435","406.662160415977","403.178865987166","401.424672421963","400.408478981933","409.22839327851","412.723421715865","409.623282455421","406.707801132949","401.925683348852","401.20084832857","401.424128711308","407.869615529826","407.045266469455","409.415131281006","410.427077180725","411.34153520681","408.668972910883","414.055117730307","414.365762474466","421.958896462067","419.992284099586","407.04355435961","405.358961435791","403.95428974019","400.042786737993","395.862109968709","391.805773670797","384.442587695952","377.989682987222","371.896252326134","367.432855908345","358.248064600846","353.665591678983","345.033661032394","340.633737134626","338.703927586147","333.634379311605","328.889163851278","324.845207769943","317.469482360915","313.300562701489","315.114549837459","332.213926313649","307.625721240127","297.063440075144","",
"South Sudan","SSD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","700.195","696.506","692.041","736.987","612.855","728.186","812.841","810.478","807.64","826.985","824.594","688.109","683.21","518.187","512.349","507.88","504.507","502.183","498.031","494.345","489.901","485.843","481.174","589.28","666.94","660.426","656.222","900.092","847.178","771.92","769.019","763.261","893.652","892.449","438.569","733.354","723.944","709.666","891.323","475.906","417.382","407.514","397.932","341.817","336.078","328.301","326.141","320.622","314.109","311.418","306.579","313.465","305.432","310.147","516.649","585.629","632.679","651.461","421.407","336.056","352.914","370.398","368.042","356.247","",
"Sub-Saharan Africa","SSF","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","471.581937234694","471.274818874618","459.893695299514","458.929943412457","456.707824271679","454.830893511712","453.206127228607","457.589881049316","450.758539858583","448.480498935218","438.111647057399","434.725790564062","435.915413961784","427.305490654363","423.869253835066","420.581872519267","415.138394077765","411.372673374365","411.680651527002","406.636202824948","403.154105162478","401.40057778905","400.384692103528","409.20323817255","412.697878056686","409.598768562734","406.684417651231","401.903074442683","401.179264253502","401.403440896347","407.848764857325","407.025253143302","409.395505987833","410.407622825737","411.321740751639","408.649198315101","414.033809551108","414.343903111419","421.934673318065","419.967446965107","407.020152920742","405.335437544356","403.929905201779","400.01892475207","395.838831525805","391.782614509233","384.419739225916","377.967354459775","371.87401085516","367.411097247558","358.227007130249","353.645780254043","345.015034053688","340.615763215987","338.686351029846","333.617579887226","328.873155071842","324.829812569536","317.455330016808","313.28725322784","315.101212842965","332.198400346741","307.610770840869","297.048697148048","",
"Small states","SST","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","343.179011029665","337.046782292782","330.601174250717","333.632968183303","326.978790715504","315.520421710047","313.224619768861","311.673288712132","308.599928711802","308.818804853561","306.553445297949","305.168591668944","304.419559651535","299.805129270016","334.357743954918","322.458750081577","319.596841412197","316.126386602533","316.21114357553","313.466397155318","306.880562191598","303.656734615202","299.130914075054","299.957362936666","295.468024800919","290.20558466391","285.288593334794","282.460491443441","281.401263682948","262.8782503205","266.509877701083","269.342226340461","271.032575011205","272.591248906978","277.673458195993","275.84068303488","269.053182494811","269.658105911827","270.376109286878","270.640715249291","257.701651517385","257.337797203928","255.437905524389","250.081947411079","246.376643545027","241.02374807967","236.685979752139","232.336414135417","225.369575039829","220.181122433716","213.749883327049","210.880240951174","208.340016415379","201.433686769925","199.07034354575","194.398038135365","189.839341457426","184.671387387973","182.54178206646","179.903264953754","189.410216313096","206.624640611084","175.873610279505","168.900938009407","",
"Sao Tome and Principe","STP","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","416.855","402.376","389.967","379.045","372.88","365.017","356.065","346.286","338.309","331.726","324.795","320.228","316.455","312.001","307.212","301.428","294.691","287.472","279.631","271.607","265.276","259.78","254.713","250.074","245.4","241.199","282.951","236.725","237.889","258.772","247.84","250.882","256.893","263.268","269.9","276.266","282.058","287.963","292.739","296.701","300.135","302.502","304.434","306.155","307.057","316.447","315.518","320.312","327.058","332.014","335.441","337.736","336.731","334.275","328.34","322.192","315.88","309.881","304.006","298.248","300.102","306.345","283.286","274.789","",
"Suriname","SUR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","386.538","374.11","362.101","360.805","361.446","364.829","371.083","379.022","378.594","378.16","377.719","377.286","376.844","376.405","375.958","375.502","375.034","374.584","374.126","373.66","373.2","372.764","372.303","371.828","371.538","371.07","384.643","384.089","383.344","369","370.537","373.259","375.408","376.607","377.283","374.862","370.027","364.382","357.951","350.611","342.542","333.983","324.987","315.561","305.059","294.314","283.594","273.383","264.912","258.769","254.822","252.159","249.771","246.861","242.917","238.334","232.367","227.192","224.971","220.435","224.545","249.879","201.015","195.888","",
"Slovak Republic","SVK","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","181.306","175.093","180.214","182.483","174.723","181.424","185.787","184.751","197.377","209.196","215.669","217.335","215.322","222.648","221.027","225.343","225.33","234.319","233.176","233.12","239.159","244.415","241.225","251.011","253.812","248.506","246.626","252.487","251.634","263.772","270.598","260.513","256.789","243.268","231.282","229.482","220.244","225.281","230.099","223.433","216.472","210.583","211.888","209.11","197.437","201.479","196.185","196.749","195.564","184.574","175.091","170.598","164.172","156.215","154.427","156.171","144.495","144.821","147.894","140.371","","","","","",
"Slovenia","SVN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","256.983","248.292","239.51","225.918","240.887","221.915","218.479","206.041","207.895","203.582","213.897","201.126","186.767","180.221","183.499","179.693","171.916","168.105","170.244","161.651","166.365","152.943","140.076","148.874","139.605","133.547","124.194","120.569","111.445","110.594","106.14","94.604","101.185","97.882","90.934","87.09","87.422","","","","","",
"Sweden","SWE","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","141.008","137.131","138.904","137.803","141.865","139.014","138.838","142.739","143.114","142.949","140.477","144.358","146.17","144.449","145.635","146.601","147.515","147.074","146.058","146.361","142.069","137.666","133.925","129.95","128.071","126.674","125.549","125.485","122.28","117.448","114.392","115.134","107.173","106.084","102.547","99.434","94.483","93.164","90.303","89.98","87.232","87.822","84.604","82.312","81.84","79.604","77.773","77.631","75.892","74.488","71.863","70.821","68.068","67.302","66.376","66.933","63.956","63.288","62.062","58.136","60.859","59.257","56.846","56.053","",
"Eswatini","SWZ","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","442.738","439.686","436.589","434.319","429.109","423.442","415.83","409.225","403.149","397.298","391.921","386.635","380.321","372.223","365.26","356.236","347.306","339.359","329.93","322.199","316.417","313.516","308.736","321.395","301.741","297.273","297.469","302.534","312.282","327.533","345.735","366.918","391.895","416.626","444.238","472.346","503.414","537.488","571.424","597.56","619.415","649.891","683.419","698.442","712.389","717.34","717.814","710.444","692.475","675.968","658.396","652.666","630.408","606.3","578.37","548.842","523.406","494.778","469.455","443.353","445.899","501.395","374.432","348.872","",
"Sint Maarten (Dutch part)","SXM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","216.865","212.419","207.384","202.861","200.039","198.546","194.626","190.167","184.14","174.891","164.859","157.83","151.794","147.003","144.504","144.053","145.047","147.729","151.248","154.978","157.452","157.977","156.843","155.28","153.143","151.298","150.323","150.121","149.772","150.275","151.232","152.175","152.392","152.012","150.424","147.089","142.726","138.182","133.877","129.976","127.655","126.669","126.73","127.611","128.34","129.205","129.401","130.125","130.443","131.667","131.557","131.023","127.836","124.622","120.322","117.749","116.508","118.484","117.291","117.102","129.812","134.901","112.04","110.607","",
"Seychelles","SYC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","322.615","324.961","327.365","328.987","333.079","332.738","328.621","316.479","301.03","284.96","267.361","256.756","250.637","252.269","255.579","260.193","264.655","267.734","269.736","271.68","273.375","274.086","272.559","270.608","269.348","269.509","270.155","271.915","274.688","278.478","282.097","285.501","288.419","290.205","289.467","285.916","280.608","276.142","268.741","263.286","258.168","253.196","248.225","243.205","239.69","234.57","229.985","225.209","220.335","216.949","213.848","211.411","209.93","209.909","210.069","210.671","210.589","209.708","209.847","210.225","209.745","206.855","204.651","192.366","",
"Syrian Arab Republic","SYR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","341.846","330.367","318.17","307.925","298.823","290.71","286.505","289.339","267.07","259.612","252.538","246.949","242.884","317.498","236.239","234.23","232.082","230.015","227.139","226.652","224.745","272.899","370.217","213.112","206.649","201.473","196.794","192.981","189.879","188.35","186.475","185.751","185.717","186.606","187.91","189.87","191.257","191.342","190.044","185.438","179.15","171.594","164.776","158.378","154.24","149.414","145.743","142.895","141.047","139.175","138.041","169.411","322.22","347.258","342.786","414.09","373.314","354.949","295.917","208.12","178.756","161.017","160.424","167.61","",
"Turks and Caicos Islands","TCA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","339.069","330.333","321.436","313.45","305.908","299.408","293.585","288.749","284.478","280.219","275.479","268.366","262.037","256.606","250.087","243.467","239.844","236.216","232.46","230.463","229.265","227.493","225.712","222.974","221","219.792","217.49","215.938","214.511","212.703","210.455","207.056","202.425","196.766","189.893","182.983","176.006","169.257","162.929","156.815","151.2","146.06","140.97","136.439","132.376","128.625","125.55","122.671","122.943","119.513","118.088","117.369","116.304","115.151","114.329","113.635","113.147","112.752","112.301","111.603","115.434","118.298","110.461","109.768","",
"Chad","TCD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","458.919","459.347","460.023","458.471","458.722","470.756","493.673","491.664","491.066","489.045","486.937","500.628","483.913","461.748","460.783","462.547","480.057","477.895","478.668","476.264","475.57","476.691","471.158","463.286","461.015","437.337","449.961","575.365","420.273","429.675","503.005","421.211","420.646","412.692","412.178","404.935","404.65","404.796","404.663","404.839","409.399","401.166","405.884","402.745","406.606","405.864","418.423","411.622","406.93","404.159","402.787","400.941","398.666","398.123","403.577","405.914","404.329","406.707","400.954","397.412","404.973","417.525","386.516","379.573","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","548.872499675965","493.569734709978","412.552292107234","403.863256953797","394.369402219329","408.021548274787","382.90458275835","368.187449832898","360.545134557206","348.444791006064","339.256323384399","326.815246701345","320.294050657519","308.820139397627","303.621564903839","292.89372948293","288.450047876086","276.275200910973","269.765096699164","262.560689630739","256.238584359288","250.887022958659","245.172048744783","239.001721345436","233.227517815342","228.14723342838","224.189222190138","219.718508888","215.489942267961","211.060837774886","207.60669652589","202.79038545538","197.435838255226","193.399942626766","191.023295245669","187.27826758525","183.656769711246","180.215167899525","177.683183978374","175.755777284827","173.867613894813","171.478584651389","169.54430951524","167.636792750051","168.213968991787","164.243322117872","162.480920832262","159.524161353495","160.790366065171","156.722824840575","154.515292025785","153.824905852502","152.109675472569","150.505038238745","149.100575400324","147.438974423052","146.167684068679","146.757240030981","142.577409456073","140.576895577958","144.592477774578","152.066813837669","140.426105099744","138.720011772501","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","260.544627000787","258.938327360365","259.039837295779","255.327893883377","251.554773469224","256.570439185532","259.104908485322","263.419268091238","267.627124275731","276.30326991743","277.596878701019","279.368744568683","276.391700346454","276.024867714804","276.731087607764","282.915750330188","286.564573675594","292.298523838112","294.717519746193","299.104145039444","301.479616972727","297.690207661632","291.915900215493","292.322631759578","295.694905462476","281.287421234261","257.77236256104","255.301770837483","259.705860340784","267.432967866462","276.189215223178","284.516191416822","310.850564569982","341.235568750498","353.936291055894","351.494544205721","333.348169769348","315.870736721312","308.916218874727","322.962383420083","325.754204912273","326.244782438098","329.303155789266","329.490792562882","326.51684651193","326.394093587752","311.686085007827","300.918415174155","293.705342745768","279.297668613485","275.650720572024","261.077284468827","251.0820350162","243.122218442314","239.593229513907","231.045187144484","223.369593778199","212.842318056282","211.66968302209","209.199562790516","218.580826453057","231.455688120698","211.981420280798","211.929055334118","",
"Togo","TGO","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","413.643","412.171","409.97","407.8","405.139","401.87","400.115","397.243","394.302","393.029","390.168","385.985","382.883","379.738","377.549","374.427","370.308","359.035","345.778","336.216","325.746","317.969","313.153","309.222","308.756","308.729","309.341","308.408","310.219","313.991","319.409","326.512","328.688","334.337","337.794","340.818","340.961","343.818","345.172","343.351","341.453","341.195","339.135","337.508","336.002","333.865","330.742","328.731","326.162","324.141","321.462","316.733","314.275","309.353","303.99","298.335","291.916","286.483","278.951","272.445","275.316","280.058","257.6","251.534","",
"Thailand","THA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","451.199","456.911","459.027","454.089","447.809","441.986","438.236","437.114","434.474","428.407","419.078","411.773","403.861","399.469","391.491","383.051","374.126","368.836","369.917","371.157","370.009","360.746","346.266","325.992","302.47","281.073","267.874","261.542","259.396","257.195","254.76","256.331","257.637","259.186","265.555","270.914","273.046","265.331","259.79","259.208","259.459","257.058","252.472","247.634","245.45","234.177","225.52","217.709","211.033","203.518","202.63","203.449","206.381","205.49","205.515","206.049","206.446","205.996","205.18","207.606","206.267","201.73","251.679","227.919","",
"Tajikistan","TJK","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","319.429","314.129","309.689","304.426","298.523","293.195","288.716","283.729","279.981","276.997","275.572","275.284","275.847","277.03","278.618","279.893","281.131","281.927","282.241","282.257","282.232","281.608","257.971","255.674","252.494","246.59","227.147","239.921","257.389","257.43","267.467","260.699","443.301","521.939","322.337","269.986","288.491","268.726","264.488","262.471","261.029","242.69","248.708","232.215","230.207","239.902","233.892","235.63","225.211","223.145","221.345","215.581","205.302","193.233","193.171","198.391","188.277","177.503","174.811","169.895","210.743","198.218","162.284","159.189","",
"Turkmenistan","TKM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","404.407","402.657","400.787","398.752","396.141","392.528","387.703","381.974","375.612","369.203","364.564","361.053","358.852","356.753","355.642","354.764","353.912","352.595","344.69","331.508","313.673","300.975","292.615","288.071","283.926","276.766","270.633","268.198","272.201","278.651","282.017","286.504","290.383","296.548","297.93","298.021","298.66","299.015","296.169","287.097","280.263","275.828","276.725","278.887","281.779","282.441","278.416","270.239","257.636","244.27","232","225.265","223.328","225.354","225.189","223.736","220.724","219.499","217.859","214.666","225.273","220.122","204.985","202.038","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","334.466759896774","327.738813398824","324.340211853719","320.792815512663","319.024160992831","316.826274329327","310.581365292943","308.175067597026","306.93509417104","305.707592554878","306.487267216462","296.04217433997","291.918123740383","289.103057087652","286.886228783233","282.710403421733","281.166120830245","277.252571056539","275.065475445904","274.262254749849","273.859990332524","271.374998939704","269.828522797716","262.616818401509","258.512792222275","257.286619783627","249.850231651035","247.712276357988","244.873771401405","242.773447782719","240.305407773373","239.610216795509","239.326538279091","236.542634823258","232.928949702789","228.66287880416","225.055390003126","221.530038050101","219.596595841704","216.939622513163","214.736895065987","213.485673886891","209.396591392155","206.310346409838","203.032721288588","199.796832960334","198.002043280518","196.553557173353","196.758889172944","195.930284731657","196.981176658666","191.51520001414","188.323491226468","185.105033899594","182.715059296015","179.96157521727","182.015414155754","179.043168901659","176.650522313093","173.081464922749","205.841358279569","235.427463452874","182.63702159232","169.038022957602","",
"Timor-Leste","TLS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","612.687","607.495","602.037","596.301","590.294","584.051","577.634","571.111","564.552","557.841","551.137","544.575","538.185","531.877","557.425","890.919","883.183","886.004","893.019","885.401","855.809","849.033","842.508","837.681","826.236","823.091","817.247","807.729","803.588","463.074","451.59","456.043","442.94","435.49","423.151","427.393","421.723","417.922","420.628","527.171","311.691","304.358","296.607","289.235","282.303","276.758","269.791","263.909","258.587","253.846","249.604","245.784","241.767","238.011","234.542","231.116","227.865","224.708","221.64","218.672","212.017","230.657","208.415","204.31","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","413.929686213969","408.642791149172","410.631817003567","388.236060860839","381.815477726155","378.07304240263","374.602486600964","373.281888076023","368.055625456988","363.42095314106","358.017605903085","350.182216429542","346.144666423909","348.529740850401","339.723256104603","339.69256381657","334.155886222113","319.672952168302","319.595405514115","308.553183033586","323.189534698554","349.06815298295","350.602849497218","330.073336944597","305.857250086144","299.059488119038","297.403208124025","285.650091930205","284.350481943557","258.426646139081","258.760168081596","242.343318167372","232.871469200219","231.369379248","231.65257866778","226.894675714656","221.719105842185","217.899898451648","213.696478487688","208.737265868763","204.753949267869","200.355750831384","195.94250196649","199.221082384186","194.03807972839","191.214370359468","191.614506209122","187.296973602651","179.215707802909","173.066888067983","169.913128078395","170.363202942005","175.04818872786","172.573089122142","168.030626684073","170.438487192628","170.123968735196","163.443235417435","157.787450477551","150.336399133006","166.806124046154","170.309594804945","143.995727978484","135.976592229554","",
"Tonga","TON","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","358.294","352.937","347.353","342.502","337.774","332.94","328.685","324.097","320.215","314.704","310.968","309.088","306.119","303.773","300.47","299.541","297.052","296.365","295.281","294.832","295.318","295.228","295.953","295.05","294.429","294.454","294.726","294.731","294.745","294.488","294.834","292.851","291.089","288.421","285.395","282.037","278.565","274.956","271.486","268.029","264.708","261.445","257.995","254.729","251.067","248.267","245.716","242.544","240.045","240.278","235.558","233.586","231.769","230.076","228.606","226.862","225.17","223.141","221.791","220.03","221.665","227.249","215.391","212.575","",
"South Asia (IDA & IBRD)","TSA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","383.868336062538","380.61840928465","376.20333598877","372.035231153329","367.461121130827","375.468556734922","369.396589382257","364.594250167907","348.462295101993","343.780180836202","343.660124813663","403.221549782655","332.348933712293","328.520920225244","324.319368624162","319.251198381435","315.029613172155","311.07968889289","307.273031338845","303.638305008847","299.220575444374","294.636604895054","291.117750431803","287.101503993226","284.86231219681","281.611835445494","277.209929155026","274.707677928701","271.610652700777","269.658471410502","267.026865847633","266.589922193644","263.055761519551","260.152658200424","258.705390387457","257.300724359123","255.503347529733","253.792201586502","251.287478068887","248.00935469535","245.027717911771","242.308459081721","239.040188342979","236.209813169117","234.466228165216","232.40528942706","228.991715540296","227.076974800449","225.062004958465","222.859191874568","219.420565739812","216.543408743032","213.767700746352","210.966072253751","207.900094586274","204.91663957095","201.260831753347","198.511914828509","195.303705539038","191.805303835931","201.265931196706","244.781457206309","180.881779769756","177.763843133622","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","471.581937234694","471.274818874618","459.893695299514","458.929943412457","456.707824271679","454.830893511712","453.206127228607","457.589881049316","450.758539858583","448.480498935218","438.111647057399","434.725790564062","435.915413961784","427.305490654363","423.869253835066","420.581872519267","415.138394077765","411.372673374365","411.680651527002","406.636202824948","403.154105162478","401.400577789049","400.384692103528","409.20323817255","412.697878056686","409.598768562734","406.684417651231","401.903074442683","401.179264253502","401.403440896347","407.848764857325","407.025253143302","409.395505987833","410.407622825737","411.321740751639","408.649198315101","414.033809551108","414.343903111419","421.934673318064","419.967446965107","407.020152920742","405.335437544356","403.929905201779","400.01892475207","395.838831525805","391.782614509233","384.419739225916","377.967354459775","371.87401085516","367.411097247558","358.227007130249","353.645780254043","345.015034053688","340.615763215987","338.686351029846","333.617579887226","328.873155071841","324.829812569536","317.455330016808","313.28725322784","315.101212842965","332.198400346741","307.610770840869","297.048697148048","",
"Trinidad and Tobago","TTO","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","271.936","266.753","262.161","262.737","262.473","263.526","267.999","268.027","269.077","270.159","269.971","271.663","270.07","266.444","269.041","272.098","265.864","266.365","270.821","265.03","267.462","272.214","275.97","276.243","276.458","269.562","264.952","260.886","254.927","252.05","252.544","251.177","251.868","249.737","253.163","249.835","246.918","244.429","245.212","241.808","241.189","238.188","232.562","229.445","223.198","218.619","217.05","212.98","207.55","203.153","197.172","190.211","187.251","184.57","184.702","188.147","188.281","188.306","198.265","193.65","202.411","230.253","188.918","187.474","",
"Tunisia","TUN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","426.093","443.457","403.852","392.588","381.84","370.779","359.71","348.849","332.634","322.06","304.965","297.026","284.985","274.49","261.602","249.954","238.722","230.225","222.747","217.624","211.675","204.823","198.435","191.378","185.37","179.654","174.105","167.99","164.752","163.007","162.6","161.317","159.667","157.251","153.37","149.388","145.292","142.186","139.803","139.232","138.691","138.228","137.274","136.097","134.973","133.819","132.605","131.559","130.228","128.918","127.527","127.855","126.098","125.947","125.046","125.245","125.075","124.088","122.817","121.311","126.215","160.339","119.063","115.043","",
"Turkiye","TUR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","303.395","297.24","290.424","286.282","287.657","287.097","286.34","283.107","283.875","281.146","277.481","274.558","266.914","266.737","263.123","260.2","257.591","251.355","245.692","242.627","238.057","236.764","232.981","230.569","228.592","225.15","221.359","217.476","213.926","210.987","206.957","203.355","203.725","201.217","199.258","198.914","191.946","187.159","180.269","184.04","171.658","168.945","166.355","164.422","161.675","160.207","157.407","154.585","152.144","147.769","143.625","145.759","136.498","128.298","123.751","123.431","123.83","117.247","112.191","108.758","117.598","137.08","110.218","111.372","",
"Tuvalu","TUV","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","470.538","462.599","454.645","446.539","438.961","432.074","426.091","421.382","421.139","418.747","416.127","413.353","418.031","404.634","399.248","393.481","388.263","384.22","380.789","377.405","374.24","371.16","368.811","367.648","367.144","367.738","368.247","367.684","366.084","363.418","360.149","356.972","376.826","351.032","346.606","343.235","339.875","336.09","331.554","329.02","326.116","324.349","324.56","325.54","326.515","327.327","326.786","326.318","327.584","327.172","328.338","329.652","331.346","333.058","334.267","336.159","335.332","333.026","330.531","327.385","323.741","347.1","316.372","312.825","",
"Tanzania","TZA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","487.388","482.806","473.935","465.151","454.463","443.209","436.254","442.479","437.515","433.36","429.192","423.051","417.42","413.17","407.407","401.873","396.437","390.946","388.028","379.511","373.317","367.068","363.339","361.236","361.75","360.969","360.535","361.987","361.005","368.689","376.36","384.432","400.307","411.479","418.754","426.27","427.623","430.585","423.544","418.449","411.892","404.697","397.65","387.493","378.294","369.972","362.99","356.969","352.007","344.119","339.479","335.299","327.882","322.664","319.634","311.957","308.418","303.406","299.144","294.104","281.553","299.253","280.304","282.362","",
"Uganda","UGA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","431.541","420.843","413.149","403.611","397.899","391.836","394.109","386.138","384.659","383.939","383.989","452.727","452.275","440.906","453.233","445.433","450.001","453.865","474.263","478.122","538.876","542.606","575.662","578.143","580.687","545.608","548.692","482.474","483.666","488.039","489.585","498.346","500.457","506.422","511.958","515.015","518.16","514.872","513.723","505.108","500.302","488.053","482.553","471.051","453.063","436.295","419.719","403.754","391.871","383.111","375.993","365.371","357.612","349.39","343.422","332.567","325.608","316.326","308.31","300.936","298.863","305.307","278.99","270.642","",
